policy_id,client_id,product_type,start_date,end_date,agent_id,region,experience_years,age,country,signup_date,annee_signup,total_premium,total_claim,total_claim_accepted,nb_claims,nb_claims_accepted,loss_ratio,profit,is_profitable,duree_contrat_jours,annee_debut,mois_debut
438,247,Santé,2023-03-14,2021-12-29,225,Côte d’Ivoire,10,55,Côte d’Ivoire,2021-08-16,2021,586.88,1363.42,274.77,2.0,1.0,46.81877044711014,312.11,True,440,2023,3
439,72,Vie,2020-03-09,2024-11-13,248,Nigeria,14,59,Côte d’Ivoire,2021-12-03,2021,0.0,3984.56,3984.56,1.0,1.0,0.0,-3984.56,False,1710,2020,3
440,185,Vie,2024-08-28,2022-10-30,69,Côte d’Ivoire,10,61,Kenya,2022-12-03,2022,2810.89,3949.63,885.35,2.0,1.0,31.497141474764224,1925.54,True,668,2024,8
441,6,Auto,2024-05-17,2026-02-24,120,Côte d’Ivoire,11,25,Côte d’Ivoire,2020-04-01,2020,0.0,3820.28,3820.28,1.0,1.0,0.0,-3820.28,False,648,2024,5
442,906,Auto,2025-02-12,2024-10-26,67,Nigeria,9,34,Côte d’Ivoire,2025-08-10,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,109,2025,2
443,387,Auto,2022-10-12,2021-04-09,61,Nigeria,5,63,Côte d’Ivoire,2022-05-02,2022,316.5,123.28,123.28,1.0,1.0,38.95102685624013,193.22,True,551,2022,10
444,699,Habitation,2021-03-21,2026-09-26,191,Maroc,5,39,Kenya,2021-08-16,2021,1960.6,3642.29,2793.41,2.0,1.0,142.47730286646944,-832.81,False,2015,2021,3
445,1100,Vie,2023-11-02,2022-02-26,189,Nigeria,10,31,Maroc,2021-05-03,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,614,2023,11
446,827,Auto,2025-11-12,2025-02-12,151,Côte d’Ivoire,10,23,Kenya,2023-07-27,2023,0.0,4057.04,4057.04,1.0,1.0,0.0,-4057.04,False,273,2025,11
447,349,Santé,2020-09-18,2021-03-03,286,Maroc,9,68,Maroc,2021-11-20,2021,2999.73,0.0,0.0,0.0,0.0,0.0,2999.73,True,166,2020,9
448,308,Auto,2025-01-22,2024-02-07,96,Côte d’Ivoire,2,20,Kenya,2023-10-04,2023,1303.99,0.0,0.0,0.0,0.0,0.0,1303.99,True,350,2025,1
449,1151,Vie,2022-06-15,2025-08-30,263,Sénégal,5,54,Maroc,2024-08-18,2024,1111.39,0.0,0.0,0.0,0.0,0.0,1111.39,True,1172,2022,6
450,287,Auto,2022-12-30,2022-08-21,97,Côte d’Ivoire,3,59,Nigeria,2025-10-26,2025,0.0,6320.6900000000005,2777.59,2.0,1.0,0.0,-2777.59,False,131,2022,12
451,766,Vie,2024-04-05,2022-01-27,113,Kenya,14,25,Kenya,2020-05-05,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,799,2024,4
452,725,Auto,2020-04-01,2023-12-12,125,Kenya,10,58,Nigeria,2020-09-24,2020,307.1,2912.76,2912.76,1.0,1.0,948.4728101595572,-2605.6600000000003,False,1350,2020,4
453,762,Santé,2020-05-06,2024-08-05,132,Maroc,7,29,Sénégal,2025-07-04,2025,1426.34,6477.54,6453.54,3.0,2.0,452.4545339820801,-5027.2,False,1552,2020,5
454,383,Auto,2020-03-20,2026-07-23,121,Maroc,14,54,Nigeria,2024-06-21,2024,0.0,868.2,868.2,1.0,1.0,0.0,-868.2,False,2316,2020,3
455,388,Santé,2025-01-21,2023-03-21,197,Maroc,3,48,Sénégal,2024-03-17,2024,578.52,13385.439999999999,5028.04,4.0,2.0,869.1212058355804,-4449.52,False,672,2025,1
456,525,Santé,2022-09-09,2024-11-06,294,Maroc,3,43,Nigeria,2022-08-06,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,789,2022,9
457,639,Auto,2022-07-04,2024-03-05,122,Maroc,8,29,Côte d’Ivoire,2022-05-16,2022,755.84,5192.160000000001,5192.160000000001,2.0,2.0,686.9390347163421,-4436.320000000001,False,610,2022,7
458,938,Santé,2021-11-24,2025-03-12,282,Sénégal,12,67,Côte d’Ivoire,2023-05-23,2023,0.0,1352.35,1352.35,1.0,1.0,0.0,-1352.35,False,1204,2021,11
459,276,Habitation,2020-01-25,2024-10-17,260,Sénégal,1,56,Maroc,2025-01-10,2025,641.22,897.64,897.64,1.0,1.0,139.98939521537068,-256.41999999999996,False,1727,2020,1
460,500,Auto,2020-06-04,2023-05-31,39,Nigeria,1,18,Côte d’Ivoire,2024-08-01,2024,3807.23,4084.84,4084.84,1.0,1.0,107.29165298655454,-277.6100000000001,False,1091,2020,6
461,717,Auto,2024-12-17,2025-05-19,54,Sénégal,2,20,Nigeria,2024-04-12,2024,136.43,0.0,0.0,0.0,0.0,0.0,136.43,True,153,2024,12
462,337,Santé,2024-04-02,2021-09-11,161,Maroc,6,50,Côte d’Ivoire,2025-07-07,2025,1769.76,0.0,0.0,0.0,0.0,0.0,1769.76,True,934,2024,4
463,932,Santé,2025-05-20,2026-08-30,289,Kenya,11,20,Maroc,2021-03-25,2021,419.47,1185.74,1185.74,1.0,1.0,282.6757575035163,-766.27,False,467,2025,5
464,481,Auto,2024-09-29,2024-03-14,200,Nigeria,5,36,Sénégal,2023-06-03,2023,2022.06,2848.54,2848.54,1.0,1.0,140.87316894651988,-826.48,False,199,2024,9
465,911,Habitation,2022-12-16,2024-05-16,276,Maroc,11,22,Côte d’Ivoire,2020-07-19,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,517,2022,12
466,1082,Santé,2024-06-16,2021-06-15,16,Côte d’Ivoire,3,25,Côte d’Ivoire,2024-03-04,2024,1083.18,6996.139999999999,4432.72,3.0,2.0,409.2320759245924,-3349.54,False,1097,2024,6
467,109,Santé,2020-01-19,2025-04-23,173,Nigeria,4,25,Kenya,2021-02-11,2021,888.0,0.0,0.0,0.0,0.0,0.0,888.0,True,1921,2020,1
468,328,Vie,2023-11-08,2022-09-09,248,Nigeria,14,63,Côte d’Ivoire,2021-09-09,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,425,2023,11
469,315,Habitation,2023-05-01,2025-06-14,218,Sénégal,14,66,Côte d’Ivoire,2022-10-06,2022,0.0,3961.25,0.0,1.0,0.0,0.0,0.0,False,775,2023,5
470,1135,Habitation,2023-11-11,2022-05-18,87,Maroc,1,61,Kenya,2024-08-23,2024,993.47,4573.48,0.0,1.0,0.0,0.0,993.47,True,542,2023,11
471,699,Auto,2020-10-03,2023-07-02,82,Kenya,7,39,Kenya,2021-08-16,2021,0.0,9279.14,4847.66,2.0,1.0,0.0,-4847.66,False,1002,2020,10
472,781,Habitation,2022-01-14,2026-10-28,62,Kenya,9,53,Sénégal,2021-07-10,2021,1503.68,0.0,0.0,0.0,0.0,0.0,1503.68,True,1748,2022,1
473,156,Auto,2021-07-05,2022-08-08,287,Maroc,10,30,Maroc,2022-04-25,2022,0.0,2075.17,1651.79,2.0,1.0,0.0,-1651.79,False,399,2021,7
474,887,Vie,2023-03-22,2026-05-13,42,Côte d’Ivoire,3,35,Sénégal,2023-02-11,2023,507.66,2466.5,0.0,1.0,0.0,0.0,507.66,True,1148,2023,3
475,1026,Habitation,2021-09-30,2022-01-31,12,Maroc,2,53,Sénégal,2022-05-22,2022,2159.65,9053.57,9053.57,3.0,3.0,419.21468756511473,-6893.92,False,123,2021,9
476,758,Santé,2020-08-24,2025-06-20,234,Nigeria,3,20,Côte d’Ivoire,2024-05-10,2024,2532.02,2284.9,2284.9,1.0,1.0,90.2402034739062,247.1199999999999,True,1761,2020,8
477,722,Vie,2022-09-24,2026-02-24,131,Sénégal,9,37,Maroc,2021-01-21,2021,1279.58,0.0,0.0,0.0,0.0,0.0,1279.58,True,1249,2022,9
478,913,Auto,2025-10-03,2022-02-06,115,Nigeria,10,23,Kenya,2021-06-30,2021,1352.1399999999999,1712.16,1712.16,1.0,1.0,126.62594110077362,-360.0200000000002,False,1335,2025,10
479,871,Vie,2025-06-26,2023-09-02,218,Sénégal,14,65,Sénégal,2020-03-22,2020,420.18,138.15,138.15,1.0,1.0,32.8787662430387,282.03,True,663,2025,6
480,13,Auto,2023-12-30,2021-08-12,137,Sénégal,6,41,Sénégal,2020-02-12,2020,1402.96,1207.32,0.0,1.0,0.0,0.0,1402.96,True,870,2023,12
481,608,Vie,2025-11-26,2022-06-02,106,Kenya,2,52,Maroc,2025-09-04,2025,1527.42,1441.09,1441.09,1.0,1.0,94.34798549187518,86.33000000000015,True,1273,2025,11
482,498,Auto,2023-04-22,2021-08-24,179,Kenya,6,57,Nigeria,2023-01-03,2023,541.32,551.38,551.38,1.0,1.0,101.85842015813196,-10.059999999999945,False,606,2023,4
483,238,Habitation,2023-10-23,2021-04-26,16,Côte d’Ivoire,3,19,Côte d’Ivoire,2025-09-16,2025,1946.98,0.0,0.0,0.0,0.0,0.0,1946.98,True,910,2023,10
484,1118,Santé,2025-06-29,2021-08-14,242,Maroc,10,57,Côte d’Ivoire,2020-01-26,2020,1628.21,12950.09,10597.93,4.0,3.0,650.8945406305083,-8969.720000000001,False,1415,2025,6
485,781,Auto,2023-05-06,2021-07-01,226,Kenya,10,53,Sénégal,2021-07-10,2021,738.71,0.0,0.0,0.0,0.0,0.0,738.71,True,674,2023,5
486,1195,Vie,2023-10-26,2024-09-03,242,Maroc,10,25,Côte d’Ivoire,2020-12-14,2020,1986.7199999999998,2717.45,2717.45,1.0,1.0,136.7807240074092,-730.73,False,313,2023,10
487,606,Auto,2021-01-07,2021-07-29,141,Kenya,8,26,Côte d’Ivoire,2025-03-11,2025,2127.71,0.0,0.0,0.0,0.0,0.0,2127.71,True,203,2021,1
488,661,Auto,2024-02-29,2024-11-16,199,Côte d’Ivoire,4,56,Maroc,2021-12-04,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,261,2024,2
489,849,Auto,2022-04-28,2026-11-14,112,Maroc,8,30,Nigeria,2022-09-03,2022,1214.96,0.0,0.0,0.0,0.0,0.0,1214.96,True,1661,2022,4
490,936,Vie,2023-09-07,2023-06-13,127,Nigeria,9,46,Côte d’Ivoire,2025-05-04,2025,0.0,4952.83,4952.83,1.0,1.0,0.0,-4952.83,False,86,2023,9
491,628,Santé,2021-05-18,2026-02-25,21,Kenya,11,47,Sénégal,2023-01-15,2023,3229.58,2713.51,2713.51,1.0,1.0,84.02052279243742,516.0699999999997,True,1744,2021,5
492,143,Habitation,2021-12-03,2024-01-15,147,Côte d’Ivoire,11,31,Maroc,2024-02-20,2024,2850.68,4298.22,4298.22,1.0,1.0,150.77876155864567,-1447.5400000000004,False,773,2021,12
493,714,Santé,2025-09-20,2026-07-20,89,Côte d’Ivoire,14,43,Sénégal,2022-06-28,2022,0.0,6226.55,4445.72,2.0,1.0,0.0,-4445.72,False,303,2025,9
494,479,Auto,2020-11-10,2022-01-29,203,Maroc,12,59,Maroc,2023-10-19,2023,0.0,2607.11,2607.11,1.0,1.0,0.0,-2607.11,False,445,2020,11
495,565,Vie,2022-11-06,2023-04-24,85,Sénégal,7,54,Nigeria,2025-01-26,2025,0.0,8421.98,8421.98,2.0,2.0,0.0,-8421.98,False,169,2022,11
496,471,Santé,2020-10-09,2025-03-05,167,Kenya,6,47,Sénégal,2022-07-18,2022,450.23,3623.95,3623.95,1.0,1.0,804.9108233569509,-3173.72,False,1608,2020,10
497,384,Auto,2020-09-14,2022-08-27,72,Côte d’Ivoire,12,41,Kenya,2022-08-23,2022,223.19,446.25,446.25,1.0,1.0,199.9417536627985,-223.06,False,712,2020,9
498,926,Habitation,2021-07-28,2022-08-05,298,Nigeria,8,33,Côte d’Ivoire,2023-02-20,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,373,2021,7
499,417,Habitation,2021-07-27,2026-08-05,9,Kenya,4,50,Sénégal,2025-10-14,2025,0.0,4804.59,4804.59,1.0,1.0,0.0,-4804.59,False,1835,2021,7
500,308,Habitation,2022-11-08,2026-04-24,281,Maroc,10,20,Kenya,2023-10-04,2023,1025.33,0.0,0.0,0.0,0.0,0.0,1025.33,True,1263,2022,11
501,649,Auto,2024-04-01,2021-05-13,258,Sénégal,7,36,Maroc,2025-09-27,2025,1047.82,4869.68,4869.68,1.0,1.0,464.7439445706324,-3821.8600000000006,False,1054,2024,4
502,1025,Vie,2021-02-26,2023-09-03,275,Kenya,14,64,Côte d’Ivoire,2023-06-13,2023,1618.08,0.0,0.0,0.0,0.0,0.0,1618.08,True,919,2021,2
503,1068,Santé,2024-01-29,2025-12-19,238,Maroc,6,19,Côte d’Ivoire,2025-08-26,2025,1792.57,0.0,0.0,0.0,0.0,0.0,1792.57,True,690,2024,1
504,739,Habitation,2023-10-28,2025-03-24,20,Nigeria,5,62,Maroc,2024-08-08,2024,0.0,3204.14,3204.14,2.0,2.0,0.0,-3204.14,False,513,2023,10
505,1122,Auto,2022-01-27,2024-09-19,233,Côte d’Ivoire,6,54,Nigeria,2022-10-03,2022,1759.56,0.0,0.0,0.0,0.0,0.0,1759.56,True,966,2022,1
506,140,Auto,2023-01-09,2021-02-08,221,Sénégal,4,52,Kenya,2024-12-06,2024,707.27,1409.13,1409.13,1.0,1.0,199.23508702475718,-701.8600000000001,False,700,2023,1
507,974,Santé,2024-04-23,2024-08-09,17,Sénégal,10,66,Maroc,2024-12-14,2024,0.0,4338.09,4338.09,1.0,1.0,0.0,-4338.09,False,108,2024,4
508,1017,Habitation,2021-03-04,2021-06-11,89,Côte d’Ivoire,14,37,Côte d’Ivoire,2023-08-20,2023,0.0,3819.2,3809.84,4.0,3.0,0.0,-3809.84,False,99,2021,3
509,953,Auto,2025-07-14,2026-03-25,196,Côte d’Ivoire,4,43,Nigeria,2024-05-08,2024,2376.9300000000003,4825.66,3098.68,3.0,2.0,130.36479829023148,-721.7499999999995,False,254,2025,7
510,904,Santé,2020-07-22,2024-02-02,84,Nigeria,5,21,Côte d’Ivoire,2020-01-25,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1290,2020,7
511,72,Vie,2025-06-15,2025-07-17,87,Maroc,1,59,Côte d’Ivoire,2021-12-03,2021,3505.16,4384.0,4198.12,2.0,1.0,119.76971094044208,-692.96,False,32,2025,6
512,107,Vie,2020-11-02,2026-05-18,154,Maroc,2,18,Maroc,2020-03-27,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2023,2020,11
513,1066,Vie,2024-08-14,2023-11-24,228,Maroc,1,48,Nigeria,2021-01-21,2021,0.0,4849.63,0.0,1.0,0.0,0.0,0.0,False,264,2024,8
514,883,Habitation,2020-01-14,2023-08-25,264,Nigeria,2,51,Sénégal,2023-09-08,2023,1282.79,0.0,0.0,0.0,0.0,0.0,1282.79,True,1319,2020,1
515,139,Santé,2025-02-03,2023-06-09,223,Kenya,10,18,Maroc,2021-01-04,2021,0.0,8575.55,4263.65,2.0,1.0,0.0,-4263.65,False,605,2025,2
516,615,Santé,2025-05-15,2026-12-01,121,Maroc,14,56,Maroc,2020-05-11,2020,0.0,14330.16,14330.16,5.0,5.0,0.0,-14330.16,False,565,2025,5
517,863,Auto,2022-12-16,2026-09-02,173,Nigeria,4,67,Nigeria,2024-05-29,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1356,2022,12
518,273,Auto,2021-12-23,2025-07-25,4,Côte d’Ivoire,9,58,Kenya,2022-08-28,2022,0.0,8980.0,4186.07,4.0,3.0,0.0,-4186.07,False,1310,2021,12
519,416,Auto,2022-02-18,2024-12-12,128,Côte d’Ivoire,13,57,Nigeria,2021-03-22,2021,0.0,8819.36,5040.95,3.0,2.0,0.0,-5040.95,False,1028,2022,2
520,506,Santé,2023-05-18,2023-12-04,110,Kenya,11,20,Côte d’Ivoire,2021-04-27,2021,2903.42,0.0,0.0,0.0,0.0,0.0,2903.42,True,200,2023,5
521,733,Auto,2021-06-12,2021-05-08,37,Côte d’Ivoire,4,50,Côte d’Ivoire,2020-08-10,2020,1287.92,1832.28,0.0,1.0,0.0,0.0,1287.92,True,35,2021,6
522,424,Santé,2022-03-08,2021-06-07,71,Kenya,8,43,Nigeria,2022-02-12,2022,2891.0699999999997,3677.09,3677.09,2.0,2.0,127.18785778275866,-786.0200000000004,False,274,2022,3
523,390,Santé,2020-12-09,2023-04-07,289,Kenya,11,50,Kenya,2022-12-16,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,849,2020,12
524,342,Vie,2023-07-26,2026-03-06,31,Nigeria,9,25,Sénégal,2022-04-20,2022,1825.56,0.0,0.0,0.0,0.0,0.0,1825.56,True,954,2023,7
525,946,Auto,2020-07-27,2022-05-27,268,Sénégal,2,39,Côte d’Ivoire,2024-04-05,2024,1670.78,7910.29,7910.29,2.0,2.0,473.44892804558356,-6239.51,False,669,2020,7
526,614,Vie,2021-10-02,2026-09-24,11,Maroc,12,66,Nigeria,2020-06-27,2020,126.75,0.0,0.0,0.0,0.0,0.0,126.75,True,1818,2021,10
527,493,Habitation,2023-08-04,2022-03-19,32,Kenya,13,64,Maroc,2024-09-11,2024,600.39,6819.860000000001,6819.860000000001,2.0,2.0,1135.9049950865272,-6219.47,False,503,2023,8
528,192,Habitation,2025-05-01,2025-09-23,57,Nigeria,2,56,Nigeria,2025-08-28,2025,0.0,8575.05,4679.53,2.0,1.0,0.0,-4679.53,False,145,2025,5
529,499,Habitation,2022-07-08,2026-06-30,166,Kenya,4,62,Nigeria,2022-06-14,2022,2064.85,0.0,0.0,0.0,0.0,0.0,2064.85,True,1453,2022,7
530,822,Santé,2024-09-19,2025-08-23,188,Sénégal,1,58,Kenya,2020-12-24,2020,3577.3,3380.96,741.41,2.0,1.0,20.725407430184774,2835.8900000000003,True,338,2024,9
531,227,Santé,2025-08-06,2021-09-24,19,Kenya,10,34,Côte d’Ivoire,2023-11-05,2023,1883.62,0.0,0.0,0.0,0.0,0.0,1883.62,True,1412,2025,8
532,139,Santé,2021-02-22,2023-04-18,116,Nigeria,6,18,Maroc,2021-01-04,2021,160.53,0.0,0.0,0.0,0.0,0.0,160.53,True,785,2021,2
533,856,Auto,2024-10-15,2022-05-04,184,Kenya,6,45,Nigeria,2022-06-01,2022,2195.34,4606.01,4606.01,2.0,2.0,209.80850346643342,-2410.67,False,895,2024,10
534,817,Vie,2023-10-20,2022-12-03,270,Kenya,6,44,Maroc,2021-01-17,2021,0.0,9062.210000000001,4200.91,3.0,2.0,0.0,-4200.91,False,321,2023,10
535,1173,Santé,2023-01-04,2022-11-18,33,Kenya,12,68,Nigeria,2025-01-08,2025,1501.82,0.0,0.0,0.0,0.0,0.0,1501.82,True,47,2023,1
536,1139,Vie,2025-11-26,2023-09-23,10,Nigeria,11,26,Kenya,2024-04-30,2024,1524.29,4559.07,906.24,2.0,1.0,59.453253645959755,618.05,True,795,2025,11
537,1087,Vie,2024-03-25,2021-12-23,80,Maroc,13,22,Côte d’Ivoire,2024-03-31,2024,2611.1,4891.18,4891.18,2.0,2.0,187.3225843514228,-2280.0800000000004,False,823,2024,3
538,104,Vie,2022-12-06,2023-05-22,192,Nigeria,2,24,Côte d’Ivoire,2025-11-18,2025,274.52,0.0,0.0,0.0,0.0,0.0,274.52,True,167,2022,12
539,871,Auto,2025-01-24,2026-05-28,190,Kenya,12,65,Sénégal,2020-03-22,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,489,2025,1
540,668,Auto,2023-01-24,2022-07-06,68,Nigeria,11,52,Kenya,2021-07-06,2021,1041.1,2780.58,0.0,1.0,0.0,0.0,1041.1,True,202,2023,1
541,273,Habitation,2022-08-15,2025-12-16,125,Kenya,10,58,Kenya,2022-08-28,2022,1109.07,0.0,0.0,0.0,0.0,0.0,1109.07,True,1219,2022,8
542,1030,Habitation,2020-04-12,2021-11-19,59,Sénégal,4,64,Sénégal,2021-01-31,2021,0.0,10202.83,10202.83,3.0,3.0,0.0,-10202.83,False,586,2020,4
543,1171,Vie,2023-03-15,2021-03-24,97,Côte d’Ivoire,3,31,Kenya,2023-07-20,2023,0.0,12871.99,8716.32,3.0,2.0,0.0,-8716.32,False,721,2023,3
544,184,Habitation,2025-03-18,2021-09-19,275,Kenya,14,45,Nigeria,2020-03-28,2020,1538.59,0.0,0.0,0.0,0.0,0.0,1538.59,True,1276,2025,3
545,1052,Vie,2024-10-21,2023-02-23,149,Maroc,12,21,Kenya,2020-12-21,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,606,2024,10
546,1143,Auto,2021-11-09,2024-05-08,278,Sénégal,3,52,Sénégal,2022-09-16,2022,6256.96,3894.94,3894.94,1.0,1.0,62.24971871324093,2362.02,True,911,2021,11
547,293,Auto,2025-05-22,2023-07-03,265,Kenya,5,69,Nigeria,2024-03-08,2024,2019.3600000000001,0.0,0.0,0.0,0.0,0.0,2019.3600000000001,True,689,2025,5
548,177,Auto,2022-09-15,2023-08-02,9,Kenya,4,39,Maroc,2023-09-30,2023,0.0,2054.5,2054.5,1.0,1.0,0.0,-2054.5,False,321,2022,9
549,58,Santé,2023-01-10,2024-08-11,283,Kenya,3,64,Sénégal,2022-01-11,2022,1570.48,2339.19,0.0,1.0,0.0,0.0,1570.48,True,579,2023,1
550,308,Vie,2024-05-26,2025-03-16,273,Maroc,14,20,Kenya,2023-10-04,2023,1363.13,0.0,0.0,0.0,0.0,0.0,1363.13,True,294,2024,5
551,977,Auto,2024-02-11,2022-11-20,8,Kenya,11,32,Nigeria,2024-12-04,2024,480.02,0.0,0.0,0.0,0.0,0.0,480.02,True,448,2024,2
552,1129,Vie,2024-11-24,2025-11-08,208,Sénégal,7,55,Côte d’Ivoire,2020-06-07,2020,975.3,3633.7,3633.7,1.0,1.0,372.5725417820158,-2658.3999999999996,False,349,2024,11
553,700,Habitation,2023-03-31,2023-04-19,125,Kenya,10,69,Sénégal,2024-11-09,2024,2026.33,0.0,0.0,0.0,0.0,0.0,2026.33,True,19,2023,3
554,83,Habitation,2022-07-20,2023-05-28,123,Côte d’Ivoire,3,65,Sénégal,2024-11-03,2024,3745.0699999999997,848.57,848.57,1.0,1.0,22.658321473296898,2896.4999999999995,True,312,2022,7
555,252,Auto,2023-11-26,2021-02-18,33,Kenya,12,23,Sénégal,2021-10-25,2021,1734.47,1486.5,1486.5,1.0,1.0,85.70341372292401,247.97000000000003,True,1011,2023,11
556,796,Vie,2022-11-27,2021-10-20,1,Sénégal,6,68,Côte d’Ivoire,2024-09-27,2024,653.88,0.0,0.0,0.0,0.0,0.0,653.88,True,403,2022,11
557,897,Auto,2025-06-01,2025-07-10,204,Maroc,12,32,Nigeria,2023-08-02,2023,1498.43,3623.16,3623.16,1.0,1.0,241.79708094472213,-2124.7299999999996,False,39,2025,6
558,210,Habitation,2025-08-04,2022-06-20,6,Côte d’Ivoire,6,41,Sénégal,2022-05-23,2022,1899.9099999999999,0.0,0.0,0.0,0.0,0.0,1899.9099999999999,True,1141,2025,8
559,816,Auto,2023-07-02,2021-11-07,297,Sénégal,12,39,Kenya,2020-12-06,2020,2389.87,0.0,0.0,0.0,0.0,0.0,2389.87,True,602,2023,7
560,609,Vie,2023-04-17,2022-06-21,5,Nigeria,1,66,Maroc,2022-03-30,2022,408.88,0.0,0.0,0.0,0.0,0.0,408.88,True,300,2023,4
561,447,Habitation,2021-08-16,2026-04-11,80,Maroc,13,40,Maroc,2021-09-04,2021,1064.05,5924.22,5924.22,3.0,3.0,556.7614303839106,-4860.17,False,1699,2021,8
562,460,Santé,2023-11-22,2021-08-22,274,Côte d’Ivoire,1,50,Maroc,2020-09-25,2020,612.61,3378.55,1089.0,2.0,1.0,177.76399340526598,-476.39,False,822,2023,11
563,968,Habitation,2022-10-24,2024-05-17,177,Sénégal,3,65,Nigeria,2023-01-03,2023,2414.2799999999997,9239.82,9239.82,2.0,2.0,382.7153437049555,-6825.54,False,571,2022,10
564,472,Santé,2022-08-17,2026-11-12,136,Maroc,1,64,Côte d’Ivoire,2020-08-14,2020,978.42,0.0,0.0,0.0,0.0,0.0,978.42,True,1548,2022,8
565,370,Auto,2023-03-19,2023-08-25,25,Kenya,11,36,Maroc,2025-04-15,2025,1645.05,233.18,233.18,1.0,1.0,14.174645147563906,1411.87,True,159,2023,3
566,900,Auto,2022-03-26,2023-06-09,183,Maroc,6,68,Kenya,2020-04-22,2020,3550.0299999999997,0.0,0.0,0.0,0.0,0.0,3550.0299999999997,True,440,2022,3
567,923,Vie,2021-02-07,2026-08-21,168,Nigeria,7,33,Nigeria,2023-08-06,2023,0.0,7540.01,6362.42,5.0,3.0,0.0,-6362.42,False,2021,2021,2
568,137,Santé,2022-06-11,2021-02-04,178,Kenya,14,44,Côte d’Ivoire,2020-04-28,2020,1593.1599999999999,0.0,0.0,0.0,0.0,0.0,1593.1599999999999,True,492,2022,6
569,367,Auto,2020-03-08,2022-03-23,95,Nigeria,13,50,Sénégal,2025-02-23,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,745,2020,3
570,912,Santé,2020-03-28,2025-10-30,33,Kenya,12,51,Maroc,2020-09-13,2020,1621.69,48.19,48.19,2.0,2.0,2.9715913645641274,1573.5,True,2042,2020,3
571,184,Auto,2025-08-10,2025-04-08,111,Kenya,13,45,Nigeria,2020-03-28,2020,1364.16,0.0,0.0,0.0,0.0,0.0,1364.16,True,124,2025,8
572,472,Habitation,2023-03-04,2022-08-18,146,Côte d’Ivoire,10,64,Côte d’Ivoire,2020-08-14,2020,612.03,0.0,0.0,0.0,0.0,0.0,612.03,True,198,2023,3
573,654,Auto,2024-09-16,2026-07-19,231,Kenya,13,29,Sénégal,2021-07-08,2021,0.0,1936.09,1936.09,1.0,1.0,0.0,-1936.09,False,671,2024,9
574,749,Vie,2023-10-06,2021-12-10,272,Côte d’Ivoire,1,37,Nigeria,2025-09-01,2025,1870.8400000000001,2418.4,2418.4,1.0,1.0,129.2681362382673,-547.56,False,665,2023,10
575,537,Habitation,2025-12-27,2024-01-09,38,Côte d’Ivoire,7,53,Côte d’Ivoire,2021-05-15,2021,3990.24,4442.8099999999995,4442.8099999999995,2.0,2.0,111.34192429528046,-452.5699999999997,False,718,2025,12
576,802,Vie,2025-12-20,2024-11-20,135,Côte d’Ivoire,12,47,Côte d’Ivoire,2024-03-03,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,395,2025,12
577,920,Habitation,2024-07-01,2024-08-06,235,Côte d’Ivoire,13,68,Nigeria,2022-06-28,2022,0.0,666.13,666.13,1.0,1.0,0.0,-666.13,False,36,2024,7
578,510,Santé,2020-06-26,2025-01-18,160,Sénégal,2,68,Côte d’Ivoire,2025-05-12,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1667,2020,6
579,630,Vie,2023-10-13,2024-02-26,38,Côte d’Ivoire,7,66,Maroc,2022-02-18,2022,1154.13,1401.97,1401.97,1.0,1.0,121.47418401739839,-247.83999999999992,False,136,2023,10
580,1002,Auto,2022-06-26,2026-04-06,150,Kenya,6,68,Côte d’Ivoire,2023-01-29,2023,1760.51,323.33,323.33,1.0,1.0,18.365700848049713,1437.18,True,1380,2022,6
581,1097,Santé,2021-08-08,2024-10-14,29,Sénégal,2,64,Kenya,2021-10-05,2021,3318.04,2110.03,2110.03,1.0,1.0,63.59266313847935,1208.0099999999998,True,1163,2021,8
582,916,Auto,2022-09-16,2026-10-24,144,Nigeria,2,60,Kenya,2021-02-17,2021,930.1400000000001,6885.02,4176.81,2.0,1.0,449.05175564968715,-3246.67,False,1499,2022,9
583,1034,Habitation,2023-02-05,2025-04-19,76,Maroc,9,61,Sénégal,2020-11-24,2020,2398.59,0.0,0.0,0.0,0.0,0.0,2398.59,True,804,2023,2
